,channel_name,publish_date,length,recipe_0,recipe_1,recipe_2,recipe_3,recipe_4,recipe_5,recipe_6,recipe_7,recipe_8,recipe_9,recipe_10,recipe_11,genome_0,genome_1,genome_2,genome_3,genome_4,genome_5,genome_6,genome_7,genome_8,genome_9,genome_10,genome_11,genome_12,genome_13,genome_14,genome_15,genome_16,genome_17,genome_18,genome_19,genome_20,genome_21,genome_22,genome_23,genome_24,genome_25,genome_26,genome_27,genome_28,genome_29,Views
213,Italian,31.01.22,202,0.20865704,0.036424403,0.488209618,0.1533917,0.222640516,0.509266069,0.026352549,0.200065458,0.290668571,0.068165365,0.072124653,0.129856909,0.018430524,0.00669444,0.002148923,0.553659379,0.002349651,0.020281289,4.16e-05,0.010550048,0.007983213,0.189339489,0.009225401,0.00334101,0.009116045,0.000383745,0.009284632,0.000672427,0.013715309,0.033015899,0.000180162,0.00010493,0.000132665,0.000526383,0.000208802,0.000283481,0.000818575,6.39e-05,2.2e-05,0.04719362,5.97e-05,0.000633146,88
214,Italian,31.01.22,440,0.287657746,0.057833173,0.406535911,0.131872348,0.215640825,0.49885928,0.022081622,0.286539002,0.214601741,0.056035041,0.105280483,0.098591633,0.013793619,0.005162586,0.000303798,0.008198954,0.000106041,0.000256099,4.63e-05,0.003067997,0.001429742,0.000395692,0.00116766,0.008112049,0.000695644,0.00023043,3.25e-05,0.000210857,0.094042763,0.046818264,0.004069094,1.2e-05,0.000407866,8.88e-05,5.32e-05,1.32e-05,5.24e-05,0.000400227,2.88e-05,0.014394971,4.93e-05,2.64e-05,112
215,Italian,31.01.22,141,0.173414202,0.023995992,0.370214742,0.116022925,0.194253163,0.474678736,0.053171929,0.303257648,0.222063804,0.05519173,0.091234634,0.127313432,0.151390478,0.086604632,0.007334421,0.191046655,0.008623013,0.047270253,6.14e-05,0.00032316,0.002158955,0.055035491,0.017375253,0.033053361,0.003672131,0.000471434,0.026186794,0.000421692,0.01270736,0.000580227,0.034945849,0.00048867,0.000266735,0.000179128,0.001142357,0.00199642,0.016541725,0.000301995,4.19e-05,0.001714095,6.9e-05,0.000860242,44
216,Italian,27.01.22,235,0.094830633,0.274348042,0.587907687,0.036394901,0.127836248,0.893784676,0.034827993,0.075553977,0.030661422,0.05160844,0.089044746,0.029717793,0.000590117,0.00051429,0.000490677,0.983223975,0.000290491,0.039042555,6.67e-06,2.35e-05,0.02492439,0.883146107,0.0002588,2.79e-05,1.12e-05,0.000100738,0.007437654,0.001699326,0.000401141,5.43e-06,3.16e-05,1.01e-06,2.27e-06,0.000252665,9.29e-06,4.78e-05,0.000571327,1.19e-06,2.1e-06,0.002633526,2.14e-06,6.78e-05,71
217,Italian,03.12.21,35,0.33970586,0.584811555,0.270353198,0.063184383,0.39374086,0.785559119,0.080262512,0.156343955,0.058097459,0.112563136,0.176150979,0.116848894,0.002597162,0.000542358,0.000299971,0.000318134,8.61e-05,2.64e-05,0.000129786,2.93e-05,0.000126625,6.11e-05,1.82e-06,3.41e-05,2.11e-06,0.000107322,6.04e-05,0.000224093,6.71e-06,1.25e-05,1.88e-06,1.05e-07,0.003385376,3.2e-05,4.8e-06,7.57e-07,3.74e-06,0.00255206,0.000116319,2.98e-05,0.007438974,3.88e-05,134
218,Italian,14.09.21,41,0.319190656,0.037875237,0.335114304,0.265129222,0.399930641,0.463338661,0.087890175,0.25557854,0.281083525,0.075510747,0.044937138,0.133966566,0.656116664,0.687619746,0.001230825,0.002055721,0.00163487,0.001579852,0.002742916,0.000806772,0.000857647,3.04e-05,0.003027755,0.004639386,0.001539533,0.001618677,0.000347414,0.000813648,0.000194379,0.00013835,0.004017233,0.000106047,0.000518245,6.36e-05,6.25e-05,0.000892464,0.00045713,0.000189395,0.000126062,0.000696185,3.27e-05,0.000540905,9887
219,Italian,12.04.21,40,0.181674382,0.084748839,0.581543128,0.088421048,0.439994038,0.41525226,0.037061333,0.326613234,0.258135233,0.169223171,0.035061821,0.090559984,0.001182408,0.000912667,0.001778456,0.00065612,0.000270849,9.95e-05,0.000545783,0.000212528,0.353110552,4.67e-05,4.19e-05,2.31e-05,0.000265658,0.000316755,1.83e-05,8.14e-05,1.95e-05,2.63e-05,6.78e-06,6.26e-06,2.85e-05,4.04e-06,2.5e-06,8.52e-06,1.16e-05,9.03e-06,0.000320006,3.44e-05,2.71e-06,0.000115285,194
220,Italian,29.03.21,17,0.060936641,0.014962573,0.310008678,0.074230865,0.543545118,0.320318746,0.05233146,0.256244556,0.423420106,0.142701247,0.030902624,0.112105973,0.336946487,0.196672708,0.049808823,0.003564296,0.0406362,0.000539211,0.020930849,0.007496872,0.000628263,0.000655336,0.001295407,0.041017152,0.001536077,0.003518675,0.000779471,0.000577356,0.00026036,0.000505332,0.00027342,0.001163688,0.007876252,0.000758472,0.00041382,0.000334564,0.000999948,0.006437997,0.001207544,0.000777556,0.00052477,0.014173578,3586
221,Italian,29.03.21,34,0.074287044,0.033580608,0.355164098,0.08204575,0.501968296,0.438016412,0.05676621,0.223082894,0.338901068,0.208931019,0.028161292,0.108290972,0.64648664,0.124802344,0.007133199,0.000107205,0.007440343,0.00231666,0.000422312,2.03e-05,0.000106038,3.22e-05,0.000146414,0.001177518,0.000116037,0.004535782,0.000413909,0.000117914,0.000901307,1.29e-05,0.000222906,7.12e-06,0.585142612,9.84e-05,0.000220833,8.05e-06,0.006881082,0.495476454,3.1e-05,0.003680655,0.000159879,0.003139902,2839
222,Italian,29.03.21,28,0.07824013,0.015213991,0.246495486,0.08156119,0.527295839,0.218774616,0.077411313,0.358388689,0.422835931,0.111519107,0.031104836,0.120670129,0.059962176,0.018535053,0.003763725,0.000244975,0.005117384,0.000454701,0.001097254,1.14e-05,4.59e-05,3.44e-05,3.05e-05,0.000622751,0.000515331,0.001715779,5.92e-05,5.22e-05,6.47e-05,2.92e-05,2.96e-05,8.74e-06,0.987710476,4.01e-06,2.11e-05,3.18e-05,6.51e-05,0.969187498,0.000404081,9.02e-05,0.000472786,0.003009924,779
223,Italian,29.03.21,20,0.101800963,0.031666944,0.32143402,0.120044773,0.63155222,0.447346511,0.039474639,0.203246988,0.349400439,0.175902853,0.027620249,0.109703161,0.432490855,0.245040148,0.001296676,0.000213773,0.05632079,0.000545507,0.00060795,0.00020832,0.000223987,0.000166178,6.01e-05,0.001193327,0.000123367,0.0007666,5.76e-05,0.000422572,5.65e-05,1.27e-05,0.000200004,4.48e-06,0.924989283,3.12e-05,2.14e-05,1.68e-05,0.000102967,0.856101155,0.000193205,0.00053862,0.000363909,0.030311568,1388
224,Italian,02.11.20,40,0.070972948,0.030677992,0.246900772,0.071378689,0.80983995,0.452701125,0.015337362,0.342210121,0.205089481,0.589354617,0.027858965,0.08276701,0.022974107,0.009752367,0.005526304,0.003049294,0.000744232,0.001125487,0.000387422,0.018178852,0.00059229,8.75e-05,0.000269924,0.000387109,0.000294423,0.000476505,0.000179633,0.000401666,5.83e-05,0.001191922,0.000121239,0.000187764,6.78e-05,0.000270969,2.77e-05,0.000229917,1.48e-05,4.85e-05,0.00029666,0.000214822,2.02e-05,0.000324412,181
225,Italian,13.08.20,269,0.042339396,0.009842595,0.179919247,0.023653402,0.245745642,0.604672957,0.015751908,0.310005623,0.085321478,0.061295514,0.015793627,0.030296801,0.262533009,0.096122608,0.014532736,0.008232017,0.008302558,0.001431732,0.001926981,0.049303159,0.001066688,0.002517448,0.020044204,0.071782187,0.004164809,0.000311398,4.42e-05,0.00024542,0.000188542,0.002454392,0.006520046,0.06421569,0.002908447,0.010998823,0.006235211,0.016133288,0.01468317,0.001136735,0.000584976,0.000142959,6.21e-06,0.000519517,184
226,Italian,12.08.20,15,0.046170303,0.009398144,0.390047768,0.075123979,0.339376543,0.39902633,0.054147693,0.336717772,0.264234298,0.082267404,0.017168126,0.075985572,0.048000775,0.020430442,0.018341644,0.002555538,0.019212119,0.003021945,0.006504093,0.004198269,0.001031918,0.000234437,0.000565496,0.008902393,0.001767333,0.007053869,0.000725024,0.00153772,0.000200973,0.000169239,0.000412274,0.001463009,0.006326471,0.006106765,0.000194795,0.000796126,0.000432991,0.00312853,0.00319446,0.000597888,0.000170638,0.006277104,6731
227,Italian,03.08.20,22,0.078087456,0.04167416,0.261800048,0.090600678,0.691191769,0.296478104,0.05402833,0.35099582,0.352521359,0.334737461,0.039188287,0.108024096,0.016608087,0.005380282,0.003713413,0.00107607,0.001762521,0.001524943,0.00054262,0.000598983,0.001393928,3.54e-05,0.010592408,0.000261495,0.000802713,0.000505183,0.000165323,0.000331374,0.000332809,0.000715621,8.36e-05,0.000776548,0.000191237,4.26e-05,0.000880054,0.00059133,8.55e-05,0.000131977,0.00214421,0.000169052,5.85e-05,0.000527759,194
228,Italian,03.08.20,22,0.061920118,0.027230886,0.399749253,0.148258549,0.710051948,0.285327815,0.041935523,0.320165907,0.394502625,0.365976319,0.028449449,0.089247129,0.271763504,0.137767404,0.036355961,0.001927131,0.01649127,0.005548226,0.008194271,0.000223886,0.00156475,0.000160917,0.000292432,0.004097695,0.002156603,0.002824227,0.005850043,0.001453053,0.00033374,0.000239785,0.000451565,0.000903587,0.004919639,0.000101811,0.000184872,0.000647334,0.000401486,0.004245688,0.000600546,0.01265684,0.000897458,0.006461077,155
229,Italian,03.08.20,24,0.067041299,0.030911736,0.29436106,0.105172314,0.746052178,0.323428161,0.04638297,0.298274811,0.378294225,0.217308248,0.034670988,0.10328534,0.070430279,0.038499061,0.154328451,0.001033652,0.002036036,0.001502438,0.00249663,0.000457138,0.005497339,9.98e-05,0.001457411,0.005576584,0.010755007,0.035812549,0.000941127,0.000931469,0.000334712,0.00044489,0.000213163,0.000282359,0.001415122,0.00011292,0.000107838,0.000256817,0.00029846,0.000849794,0.001185752,0.000176446,0.000187705,0.000586805,154
230,Italian,03.06.20,542,0.084824655,0.439183218,0.525659973,0.030138787,0.124254149,0.918701487,0.040874463,0.064463837,0.016834691,0.065971019,0.110004446,0.032477464,0.000260619,0.000119271,3.93e-05,0.992558956,4.02e-05,0.00083139,1.77e-06,2.1e-05,0.034815736,0.983029962,0.000247845,9.27e-06,3.12e-05,1.66e-05,0.012858744,0.007354473,7.94e-06,1.3e-05,1.26e-05,3.59e-06,1.32e-06,0.010672897,2.75e-05,2.73e-05,7.75e-06,8.25e-07,2.51e-06,7.48e-05,1.18e-05,1.1e-05,1162
231,Italian,27.02.20,149,0.140155084,0.024407996,0.367000204,0.048833403,0.287278913,0.384000305,0.033365936,0.406111863,0.209888001,0.067656626,0.036908583,0.042836064,0.029016767,0.010790296,0.010149163,0.00113751,0.000626708,0.001039043,0.004536208,6.71e-05,0.01917905,2.58e-05,7.74e-05,0.000597691,0.000367803,0.009531735,0.002567011,0.000364267,3.24e-05,2.77e-05,4.76e-05,3.15e-05,0.000441787,0.051716756,0.000355505,0.000344418,0.000246418,0.000146301,0.004725921,2.36e-05,0.000143983,0.000142374,204
232,Italian,27.02.20,88,0.177755381,0.088310922,0.272760094,0.030559644,0.118907707,0.450772521,0.028725778,0.41545955,0.133768336,0.027574839,0.120110011,0.038375274,0.127395198,0.032234825,0.001366601,0.030173184,0.001636473,0.00316645,0.000580877,0.000279015,0.000637635,0.001198389,0.002845047,0.013036236,0.000245856,0.000860717,0.051839355,0.001421594,4.62e-05,1.31e-05,8.65e-05,0.000584187,0.000768397,0.006481807,0.0001003,0.000537495,7.49e-05,0.000293322,0.000836457,0.000279059,0.002235051,0.000424392,290
233,Italian,27.02.20,287,0.248174531,0.042634074,0.436320462,0.066240471,0.252693056,0.514380871,0.040866776,0.295785587,0.189833593,0.0712419,0.018095198,0.055674923,0.113956466,0.013292013,0.003148182,0.000130454,0.000234884,0.000275998,8.17e-05,0.000434357,0.00020329,6.13e-06,0.000564626,0.009585926,7.3e-06,0.000540148,0.01719451,9.52e-06,0.000114205,1.16e-05,0.00019629,1.91e-06,0.000629737,0.928376377,0.02783265,3.86e-05,0.002731359,0.000257344,2.36e-05,6.75e-05,0.000362284,2.83e-05,536
234,Italian,27.11.19,195,0.198704392,0.11257296,0.26652156,0.050787157,0.191936984,0.697922235,0.061445081,0.170960469,0.131117401,0.045558537,0.058142447,0.051731527,0.001132329,0.000257413,0.000225299,0.000190632,0.087018616,7.47e-05,0.000229438,9.66e-05,6.5e-05,6.69e-05,9.42e-06,2.46e-05,0.000239662,0.000145519,8.44e-06,5.68e-05,5.23e-06,1.17e-05,3.54e-06,9.62e-06,0.011791272,1.06e-05,1.02e-05,8.07e-05,1.6e-06,0.010672326,7.46e-05,4.11e-05,0.00133709,0.073799394,171
235,Italian,28.10.19,551,0.146617013,0.019427783,0.322959608,0.056245777,0.219537053,0.614258273,0.015908491,0.257874641,0.1278671,0.062680833,0.054840931,0.041764981,0.043036796,0.012611996,0.002973708,0.000657939,0.000376658,0.002281682,0.000755645,0.000648086,0.000229177,1.55e-05,0.002035964,0.004801374,0.000539439,0.002006682,0.232444346,7.29e-05,8.74e-05,6.61e-05,0.001229296,2.68e-05,0.00313676,0.207522169,0.003151829,0.000705596,0.000173032,0.001959798,0.000193968,2.07e-05,0.104522832,7.4e-05,403
236,Italian,28.10.19,116,0.040229142,0.009042715,0.243849263,0.041681822,0.358775497,0.49333051,0.014847391,0.270609005,0.236060744,0.09905305,0.016985822,0.031354599,0.048312366,0.014475452,0.013549283,0.006153496,0.015211021,0.000568774,0.563524961,0.019857518,2.62e-05,9.41e-05,0.017020084,0.007046285,0.003053446,0.003423407,0.003774085,0.000112331,1.19e-05,0.000887371,0.004028036,0.001844778,0.000121247,0.005437136,0.003334811,0.002386625,0.000650861,9.43e-05,0.000640202,0.000431246,0.00011367,0.002906105,153
237,Italian,28.10.19,443,0.273249995,0.034576942,0.391338882,0.166622709,0.370084343,0.436872352,0.011282732,0.281416299,0.281711371,0.072355829,0.025633772,0.059824917,0.051647875,0.020968419,0.105838209,0.000701606,0.001868391,0.000243631,0.013461495,0.00173697,8.27e-05,6.67e-05,0.000439571,0.003343022,0.001503471,0.004342346,0.001552377,3.33e-05,4.4e-05,6.95e-05,0.000451399,3.15e-05,0.000447774,0.494729459,0.00142137,0.004945999,0.00084905,0.000132578,0.005568637,1.7e-05,0.003185397,0.000415413,325
238,Italian,28.10.19,314,0.127150378,0.021588619,0.491239098,0.060297826,0.366862548,0.580787757,0.018274872,0.263162473,0.156049814,0.127181746,0.019217923,0.040850755,0.178150237,0.050469745,0.005686613,0.000872589,0.001040518,0.000100262,0.000387229,0.037675072,0.000655726,6.2e-05,0.000274488,0.012373902,1.73e-05,0.00296258,0.002405547,8.78e-05,5.61e-05,6.4e-05,0.000306386,7.03e-05,0.000299646,0.949163079,0.009985576,0.000295215,0.000886421,0.000172377,6.48e-05,0.000334679,0.000130591,0.000345182,257
239,Italian,28.10.19,283,0.114240076,0.018624424,0.425216301,0.05622294,0.308672881,0.528116715,0.011553028,0.302817948,0.16906539,0.086362668,0.018832854,0.03295849,0.13895452,0.097970642,0.000410516,0.000243112,0.000841017,5.84e-05,0.000437177,0.001488112,2.2e-05,6.66e-06,0.004689507,0.002634772,8.76e-06,0.000237692,0.002620853,2.61e-05,2e-05,5.54e-06,0.001068501,1.98e-05,4.79e-05,0.941996574,0.002893556,0.000982886,0.000589818,3.42e-05,4.09e-05,3.98e-06,0.000385547,0.000115829,136
240,Italian,28.10.19,229,0.317677337,0.111698718,0.403588636,0.079896781,0.223350318,0.638333886,0.08484942,0.224833636,0.136832556,0.065329306,0.078108858,0.097607117,0.471306235,0.305989534,0.020826509,0.006449941,0.000365196,0.001942895,0.000301096,6.91e-05,0.000248689,0.000146691,0.000107527,0.004033033,1.1e-05,0.000253333,0.00263223,4.17e-05,0.004985113,6.22e-06,4.67e-05,4.32e-06,0.000802617,0.355988801,0.001142975,8.09e-06,0.000256715,0.000403301,4.8e-05,0.000367944,0.00037808,7.16e-05,339
241,Italian,26.08.19,40,0.278361541,0.096453283,0.368998167,0.309375019,0.448365238,0.59208898,0.078864599,0.281941385,0.125970361,0.107779338,0.108164533,0.192094418,0.310834736,0.217782736,0.008422956,0.00662681,0.000417282,0.047136799,0.001341317,0.006121608,0.000551149,0.000124358,0.007672992,0.004133524,2.65e-05,0.007090971,0.005622557,0.005480947,0.022466796,0.001166355,0.02123384,3.51e-05,0.002099273,0.014544826,0.001020557,5.11e-05,0.001152168,0.001239969,1.77e-05,0.000928089,0.010290907,0.000138161,98644
242,Italian,20.08.19,791,0.035599557,0.014462634,0.178789851,0.018987953,0.27928217,0.712944713,0.018403835,0.219441409,0.067613886,0.074250483,0.014507311,0.029909269,0.13620387,0.021912411,0.00500635,0.005495404,0.000868012,0.000489748,0.000970896,0.001192714,0.000210191,0.000839491,6.57e-05,0.004437712,0.000216922,0.003720116,0.026563434,7.06e-05,3.65e-05,0.000692003,0.00067539,0.000199502,0.000627654,0.002222912,0.000604809,8.3e-05,8.81e-05,0.000273654,0.00016752,0.000331067,0.001440338,9.35e-05,13554
243,Italian,29.05.19,118,0.201427571,0.092690712,0.2046673,0.230830503,0.484758614,0.45571558,0.141014379,0.269029806,0.275254869,0.091100402,0.063709138,0.249748934,0.177630946,0.089784265,0.004029104,0.00029857,0.002827964,0.002002904,0.026945803,0.005700884,0.001207634,2.01e-05,0.009414858,0.002525942,0.000582519,0.028881414,6.05e-05,0.001623345,0.00406162,0.002635543,0.000420384,3.93e-05,0.282576829,0.001606443,0.00029692,0.000407116,0.0002184,0.223945469,0.001135107,0.000148021,0.000450122,0.001597303,965
244,Italian,02.05.19,246,0.039971309,0.001417,0.620736227,0.07234611,0.160966523,0.451812622,0.001881641,0.14598,0.402207446,0.033681172,0.002498016,0.017738652,0.610297322,0.082669869,0.00026758,5.89e-05,0.000114354,4.3e-05,0.000130909,2.52e-05,0.000106209,2.52e-05,0.000520422,0.005260675,3.38e-05,0.0001128,0.013825621,1.87e-05,4.31e-05,3.24e-05,0.00045557,1.51e-05,0.00070318,1.86e-05,2.06e-06,0.0006246,5e-05,0.000189648,1.86e-05,1.88e-05,2.34e-06,4.42e-05,22746
245,Italian,02.05.19,479,0.073797963,0.012216852,0.395258404,0.095460444,0.313332725,0.452665329,0.015183263,0.246564179,0.300770511,0.095810686,0.026208133,0.049816837,0.773838937,0.180844083,0.000915386,0.000570557,0.000754299,0.000145636,0.000953489,0.002420802,6.31e-05,5.57e-05,0.000575813,0.457067341,0.000254096,0.000369212,5.91e-05,5.91e-05,0.000152362,0.000339413,0.002401131,0.000359997,1.49e-05,0.025750503,0.000534198,0.002858709,2.87e-05,7.31e-06,0.000341462,2.03e-05,3.66e-05,0.000330507,14450
246,Italian,18.03.19,53,0.228333651,0.067877222,0.146431325,0.274960528,0.602249756,0.391824816,0.172966058,0.361226724,0.246949184,0.231576545,0.133391852,0.320071859,0.018163215,0.003571332,0.001744566,0.000768449,0.000327778,0.001429224,0.002833016,0.000996571,0.006543643,2.14e-05,0.000398845,0.001311415,0.001865206,0.001197867,0.000674576,6.27e-05,0.000102781,0.000199302,3.85e-05,0.000255213,0.000559045,7.5e-05,0.000136314,0.000156914,4.15e-05,0.000117591,0.019071424,1.08e-05,0.000157168,9.17e-05,55441
247,Italian,11.12.18,22,0.076666709,0.062331666,0.285906884,0.049292566,0.53705695,0.479449498,0.085464851,0.3834603,0.137085485,0.406323683,0.04365562,0.086941833,0.129508868,0.02776367,0.092590161,0.001852403,0.03599092,0.000157576,0.378281325,0.000116921,0.000139395,2.67e-05,0.000208205,0.00408438,0.002157974,0.00430934,0.000433339,0.000230197,5.95e-05,0.000474183,0.001306014,0.000167245,0.002342979,7.01e-05,6.41e-05,0.000592536,0.000167871,0.001349615,0.028501924,0.001339207,0.000500603,0.011027831,392
248,Italian,11.12.18,18,0.084613855,0.077442066,0.283630548,0.03648475,0.402970498,0.599792563,0.018059531,0.337283324,0.062914137,0.214298137,0.044576255,0.052499037,0.921686471,0.105417684,0.001050317,4.71e-05,0.000202955,2.5e-05,0.000374817,9.95e-05,4.67e-05,2.55e-05,0.00193506,0.036646489,0.000621758,0.001479481,0.000128486,1.11e-05,0.000139326,7.07e-05,0.003302238,1.14e-05,0.000253343,0.000140437,5.75e-05,5.64e-05,3.57e-05,0.000125385,8.75e-05,0.000106994,0.000159756,3.51e-05,461
249,Italian,11.12.18,18,0.093588664,0.065376461,0.411979665,0.055169139,0.499753044,0.439390724,0.036533137,0.456266997,0.104332303,0.247401312,0.042280499,0.081884034,0.926694632,0.169024438,0.009719471,7.17e-05,0.00077354,2.17e-05,0.002052704,4.08e-06,0.000164681,3.95e-05,0.003516437,0.007633544,0.000160696,0.001249701,5.04e-05,8.48e-05,0.000400016,1.58e-05,0.000566989,2.14e-05,9.02e-05,6.46e-05,3.44e-05,0.000138712,0.000113013,4.79e-05,6e-05,0.00011102,2.35e-05,0.000247397,230
250,Italian,10.12.18,115,0.158083205,0.183458925,0.167697576,0.042561763,0.238001018,0.767218628,0.089632763,0.183401303,0.049380336,0.057453621,0.123168975,0.076100654,0.001012167,0.000154185,0.000242884,4.62e-05,7.55e-05,4.18e-06,4.7e-05,3.74e-06,4.65e-06,5.63e-06,5.29e-06,1.37e-05,1.16e-05,8e-05,2.66e-06,7.97e-06,8.74e-07,1.03e-06,4.37e-06,7.87e-08,0.01220977,4.08e-06,4.21e-06,9.68e-07,2.13e-07,0.008722275,0.001944463,9.84e-06,0.013759704,2.69e-05,137
251,Italian,17.10.18,164,0.132378006,0.030462558,0.273081177,0.061663835,0.218814961,0.732129735,0.096750955,0.21428304,0.05358737,0.043367321,0.05349829,0.07385379,0.008974735,0.013495726,0.026253501,0.163943574,0.017641883,0.003511173,0.002449986,0.00054758,0.002549396,0.792147994,0.000115444,0.000164609,0.002219304,0.001241404,4.41e-05,0.001714744,0.000333756,0.000166245,8.45e-05,0.00537212,0.000400769,0.00020649,0.000532712,0.002863734,0.002751841,0.000153445,0.000263781,0.000404019,2.05e-06,0.00164904,199
252,Italian,26.09.18,67,0.021262652,0.007115084,0.2714782,0.018673079,0.285788216,0.428242194,0.007590126,0.368087611,0.203670783,0.08112523,0.00813668,0.015883893,0.368352473,0.240906566,0.010907601,0.000101279,0.013123462,0.007309814,0.002857519,0.000187086,0.000104522,5.87e-06,0.016919551,0.008644901,0.002133521,0.001602808,0.035989515,4.19e-05,0.028923217,0.002102071,0.045959901,3.54e-05,0.001650966,0.000645178,0.008376136,0.000555981,0.002543553,0.000974176,9.03e-05,6.94e-05,0.000389655,0.001172627,1340
253,Italian,26.09.18,71,0.02900145,0.011705836,0.296740987,0.019386016,0.308158538,0.606041964,0.023868655,0.278520351,0.115438232,0.084238655,0.015836591,0.028248324,0.181624934,0.108101495,0.042249646,0.015687674,0.007910242,0.007914119,0.003333965,0.00071058,7.68e-05,0.020963112,0.045702767,0.005122623,0.006199031,0.018574845,0.004986088,4.93e-05,0.007779194,0.001811034,0.008068454,0.001324922,0.006045599,0.001778954,0.018848691,0.000600062,0.081692338,0.004576941,0.000560096,0.000753482,0.000588844,0.000761638,140
254,Italian,26.09.18,54,0.03965799,0.019522783,0.256625865,0.026355998,0.279655329,0.543363787,0.068796552,0.325885931,0.130750996,0.082443679,0.021477141,0.042111226,0.193096027,0.097031698,0.02377121,0.014901,0.038494598,0.010461115,0.012192621,0.005512731,0.000105912,0.000668298,0.007750011,0.022974864,0.027216442,0.003495235,0.000524234,6.95e-05,0.000296996,0.002495935,0.010657826,0.019266864,0.005527356,0.00031,0.002628637,0.005793991,0.001966129,0.003833463,0.00927716,0.000259025,0.000474045,0.003710233,109
255,Italian,26.09.18,68,0.03307095,0.012083003,0.202965701,0.024095494,0.26747139,0.621548909,0.040085534,0.259627547,0.118824112,0.067652779,0.015986103,0.034315908,0.328567952,0.242573529,0.007880146,0.007610228,0.009502855,0.00891345,0.002850875,0.001377811,0.000202585,0.001401793,0.002103158,0.017483335,0.011407552,0.002580975,0.000136228,8.83e-05,0.008288395,0.004704251,0.004952399,0.001685476,0.00304792,0.000199672,0.00503243,0.001371959,0.012774163,0.001587873,6.67e-05,0.001677424,2.95e-05,0.001309032,138
256,Italian,26.09.18,56,0.038029837,0.011952135,0.197579616,0.027723216,0.241147918,0.421021136,0.049488267,0.342771056,0.236208501,0.062044768,0.020522476,0.041884057,0.10377498,0.052897811,0.007734352,0.009704498,0.009322254,0.003362142,0.027904365,0.011519149,0.001368432,0.000358183,0.064268634,0.014624133,0.019376203,0.00101331,0.000112649,0.000489215,0.000819844,0.008850249,0.02972376,0.00636035,0.000457304,0.000928296,0.066097803,0.007679474,0.000514828,0.000324264,0.000666255,0.000120435,3.25e-05,0.001004486,66
257,Italian,26.09.18,68,0.025960252,0.006461534,0.146859514,0.025560955,0.33864835,0.43800973,0.04605144,0.360457892,0.201532945,0.070883384,0.013696681,0.040099033,0.044803616,0.017638247,0.00791689,0.002543199,0.007097739,0.002162406,0.010165756,0.006743669,0.000717897,0.000396401,0.005593824,0.001495822,0.023583144,0.0020865,8.45e-05,0.000246275,0.000167903,0.006720807,0.043027066,0.028737165,0.000812711,0.001862903,0.032684054,0.020499762,0.001969462,0.000523351,0.001097653,0.000124018,0.00027856,0.000526606,90
258,Italian,25.09.18,404,0.026149302,0.008195631,0.274063441,0.021653433,0.315275666,0.511557639,0.018877458,0.332043608,0.15639878,0.119809919,0.012421255,0.026525696,0.108767629,0.042476412,0.006161815,0.03617147,0.003770079,0.008424829,0.003610097,0.022066044,0.000257498,0.004102462,0.032785617,0.007898549,0.013025086,0.002955598,0.000266024,0.000115466,0.000563487,0.013002082,0.063574471,0.005019351,0.000685343,0.003510521,0.054299872,0.006110847,0.00332822,0.000405995,0.000621333,0.000407234,8.45e-05,0.000251773,342
259,Italian,25.09.18,71,0.024035062,0.010779017,0.225605947,0.017225143,0.256308135,0.566091243,0.008720761,0.352026876,0.081882429,0.064507658,0.011604748,0.019622631,0.206297234,0.095075786,0.013826069,0.00069353,0.029736601,0.011966209,0.00383153,0.006427648,6.32e-05,2.21e-05,0.008723896,0.008097874,0.006295891,0.023201715,0.019010393,5.14e-05,0.008770389,0.003942019,0.084358901,0.000279012,0.001950267,0.000507834,0.009753243,0.001042778,0.00112527,0.001433678,0.000676577,0.000764431,0.005202236,0.005253117,253
